customer_id,customer_fname,customer_lname,customer_email,customer_pwd,customer_street,customer_city,customer_state,zip_code,number_of_orders,voice_mail_active
5827,Angela,Fox,XXXXXXXXX,XXXXXXXXX,2726 Blue Diversion,Seattle,WA,98115,0,no
5828,Katherine,Oconnell,XXXXXXXXX,XXXXXXXXX,2127 Middle Goose Mews,Caguas,PR,725,21,yes
5829,Mary,Smith,XXXXXXXXX,XXXXXXXXX,119 Round Vale,Houston,TX,77015,0,no
5830,Mary,Walker,XXXXXXXXX,XXXXXXXXX,5012 Tawny Brook Vale,Caguas,PR,725,22,yes
5831,Patricia,Smith,XXXXXXXXX,XXXXXXXXX,4601 Dewy Creek Concession,Hesperia,CA,92345,32,yes
5832,Jennifer,Scott,XXXXXXXXX,XXXXXXXXX,3403 Iron Quay,Baltimore,MD,21215,0,no
5833,Jessica,Smith,XXXXXXXXX,XXXXXXXXX,3601 Cozy Creek Trail,Brooklyn,NY,11216,0,no
5834,Andrew,Fernandez,XXXXXXXXX,XXXXXXXXX,6718 High Panda Dell,Caguas,PR,725,41,yes
5835,Justin,Hoffman,XXXXXXXXX,XXXXXXXXX,5443 Old Timber Expressway,Livermore,CA,94550,0,no
5836,Mary,Orr,XXXXXXXXX,XXXXXXXXX,849 Noble Apple Private,New York,NY,10128,0,no
5837,Denise,Coffey,XXXXXXXXX,XXXXXXXXX,8059 Cozy Anchor Ramp,New York,NY,10027,0,no
5838,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3538 Rustic Dale Run,Caguas,PR,725,0,no
5839,David,Williams,XXXXXXXXX,XXXXXXXXX,1449 High Carrefour,Bend,OR,97701,0,no
5840,Andrea,Nunez,XXXXXXXXX,XXXXXXXXX,4895 Lost Swale,Los Angeles,CA,90024,0,no
5841,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3076 Indian Mews,Caguas,PR,725,0,no
5842,Lisa,Davis,XXXXXXXXX,XXXXXXXXX,1981 Thunder Zephyr Edge,San Jose,CA,95125,20,yes
5843,Jack,Frost,XXXXXXXXX,XXXXXXXXX,1017 Round Ledge,York,PA,17402,0,no
5844,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9406 Tawny Apple Rise,Caguas,PR,725,0,no
5845,Daniel,Bruce,XXXXXXXXX,XXXXXXXXX,6032 Jagged Butterfly Canyon,La Mesa,CA,91941,0,no
5846,Betty,Smith,XXXXXXXXX,XXXXXXXXX,9133 Bright Hills Townline,Caguas,PR,725,42,yes
5847,Mary,Torres,XXXXXXXXX,XXXXXXXXX,9709 Dewy Pointe,Lockport,NY,14094,0,no
5848,Tammy,Sloan,XXXXXXXXX,XXXXXXXXX,3281 Velvet Passage,Caguas,PR,725,0,no
5849,Mary,Conrad,XXXXXXXXX,XXXXXXXXX,6135 Lazy Prairie Ridge,Saint Louis,MO,63129,0,no
5850,Robert,Maddox,XXXXXXXXX,XXXXXXXXX,3446 Hazy Byway,Caguas,PR,725,19,yes
5851,Raymond,Smith,XXXXXXXXX,XXXXXXXXX,4771 Dewy Timber Lane,Brooklyn,NY,11206,0,no
5852,Mary,Harris,XXXXXXXXX,XXXXXXXXX,556 Cozy Maze,Las Vegas,NV,89101,0,no
5853,Ralph,Hicks,XXXXXXXXX,XXXXXXXXX,4280 Lost Pony Wood,Caguas,PR,725,0,no
5854,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5803 Umber Meadow,Fullerton,CA,92833,28,yes
5855,Daniel,Young,XXXXXXXXX,XXXXXXXXX,5482 Amber Park,Caguas,PR,725,0,no
5856,Melissa,Gomez,XXXXXXXXX,XXXXXXXXX,4466 Burning Round,Detroit,MI,48213,0,no
5857,Mary,Gregory,XXXXXXXXX,XXXXXXXXX,6567 High Lagoon Heath,Caguas,PR,725,0,no
5858,John,Smith,XXXXXXXXX,XXXXXXXXX,9814 High Timber Circuit,Chicago,IL,60639,0,no
5859,Ronald,Wilson,XXXXXXXXX,XXXXXXXXX,8996 Rocky Pointe,San Antonio,TX,78207,0,no
5860,Alan,Kelly,XXXXXXXXX,XXXXXXXXX,6289 Rocky Way,Caguas,PR,725,0,no
5861,Mary,Mann,XXXXXXXXX,XXXXXXXXX,9600 Velvet Horse Freeway,Des Plaines,IL,60016,0,no
5862,David,Cantu,XXXXXXXXX,XXXXXXXXX,5553 Wishing Grove,Caguas,PR,725,0,no
5863,Amy,Smith,XXXXXXXXX,XXXXXXXXX,8187 Cotton Rise Court,Cordova,TN,38018,0,no
5864,Mary,Gentry,XXXXXXXXX,XXXXXXXXX,8773 Iron Forest Front,Newburgh,NY,12550,0,no
5865,David,Middleton,XXXXXXXXX,XXXXXXXXX,3283 Fallen Bend,Caguas,PR,725,0,no
5866,Daniel,Smith,XXXXXXXXX,XXXXXXXXX,7773 Cinder Timber Island,Modesto,CA,95350,0,no
5867,Beverly,Jackson,XXXXXXXXX,XXXXXXXXX,326 Wishing Vista,Tallahassee,FL,32303,0,no
5868,Mary,Baxter,XXXXXXXXX,XXXXXXXXX,4463 Indian Anchor By-pass,Caguas,PR,725,0,no
5869,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6711 Blue Passage,Plano,TX,75023,0,no
5870,John,Hughes,XXXXXXXXX,XXXXXXXXX,9005 Old Robin Plaza,Caguas,PR,725,0,no
5871,Cynthia,Jordan,XXXXXXXXX,XXXXXXXXX,5919 Thunder Lagoon Vale,Bronx,NY,10453,0,no
5872,Mary,Smith,XXXXXXXXX,XXXXXXXXX,450 Harvest Gate Lookout,Woonsocket,RI,2895,0,no
5873,Jerry,Clark,XXXXXXXXX,XXXXXXXXX,9087 Foggy Townline,Caguas,PR,725,28,yes
5874,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3849 Umber Forest End,Trujillo Alto,PR,976,24,yes
5875,Mary,Rodgers,XXXXXXXXX,XXXXXXXXX,654 Gentle Acres,Philadelphia,PA,19143,0,no
5876,Kevin,Smith,XXXXXXXXX,XXXXXXXXX,9843 Indian Passage,Costa Mesa,CA,92627,0,no
5877,Mary,Patel,XXXXXXXXX,XXXXXXXXX,8711 Dusty Deer Valley,Tempe,AZ,85282,28,yes
5878,Sharon,Smith,XXXXXXXXX,XXXXXXXXX,6317 Cinder River Centre,Caguas,PR,725,0,no
5879,Mary,Martin,XXXXXXXXX,XXXXXXXXX,2264 Red Route,Brooklyn,NY,11236,0,no
5880,Jennifer,Kerr,XXXXXXXXX,XXXXXXXXX,7589 Honey Fawn Crossing,Santa Clara,CA,95051,0,no
5881,Dorothy,Smith,XXXXXXXXX,XXXXXXXXX,2089 Easy Heath,Caguas,PR,725,0,no
5882,Mary,Ruiz,XXXXXXXXX,XXXXXXXXX,4047 Cozy Falls,Oceanside,CA,92054,21,yes
5883,James,Garner,XXXXXXXXX,XXXXXXXXX,6058 Stony Walk,Fayetteville,NC,28314,0,no
5884,Gary,Smith,XXXXXXXXX,XXXXXXXXX,4062 Dusty Quail Ridge,Portland,OR,97229,0,no
5885,Mary,Parker,XXXXXXXXX,XXXXXXXXX,5004 Gentle Mountain Grove,Caguas,PR,725,0,no
5886,Ann,Smith,XXXXXXXXX,XXXXXXXXX,6077 Clear Mountain Abbey,Hampton,VA,23666,0,no
5887,Mary,Peters,XXXXXXXXX,XXXXXXXXX,9494 Bright Stead,Caguas,PR,725,0,no
5888,Donald,Rowland,XXXXXXXXX,XXXXXXXXX,4839 Golden Extension,Jamaica,NY,11434,0,no
5889,Jonathan,Smith,XXXXXXXXX,XXXXXXXXX,9 Golden Court,Pekin,IL,61554,0,no
5890,Mary,Baldwin,XXXXXXXXX,XXXXXXXXX,3360 Umber Bend,Caguas,PR,725,0,no
5891,Margaret,Chang,XXXXXXXXX,XXXXXXXXX,5628 Clear Knoll,Las Vegas,NV,89103,0,no
5892,Catherine,Smith,XXXXXXXXX,XXXXXXXXX,151 Jagged Rise Stead,Newark,DE,19702,0,no
5893,Mary,Young,XXXXXXXXX,XXXXXXXXX,9406 Iron Zephyr Wood,Caguas,PR,725,29,yes
5894,Lauren,Smith,XXXXXXXXX,XXXXXXXXX,9544 Noble Spring Route,Chicago,IL,60615,0,no
5895,Mary,Sullivan,XXXXXXXXX,XXXXXXXXX,6590 Emerald Mountain Subdivision,Caguas,PR,725,33,yes
5896,Wayne,Graham,XXXXXXXXX,XXXXXXXXX,1229 Sunny Forest Place,Forest Hills,NY,11375,0,no
5897,Mary,Griffin,XXXXXXXXX,XXXXXXXXX,8876 Misty Valley,Newburgh,NY,12550,0,no
5898,Emily,Jacobs,XXXXXXXXX,XXXXXXXXX,3980 High Line,Caguas,PR,725,0,no
5899,Mary,Hubbard,XXXXXXXXX,XXXXXXXXX,8572 Silent Crest,Brooklyn,NY,11235,0,no
5900,James,Kaiser,XXXXXXXXX,XXXXXXXXX,4823 Tawny Moor,Colorado Springs,CO,80906,0,no
5901,Matthew,Smith,XXXXXXXXX,XXXXXXXXX,3579 Bright Fox Villas,Caguas,PR,725,0,no
5902,Mary,Jones,XXXXXXXXX,XXXXXXXXX,9650 Easy Autoroute,Mission,TX,78572,0,no
5903,Virginia,Smith,XXXXXXXXX,XXXXXXXXX,2657 Hidden Dale,Antioch,TN,37013,0,no
5904,Catherine,Peterson,XXXXXXXXX,XXXXXXXXX,3826 Umber Branch View,Caguas,PR,725,43,yes
5905,Denise,Smith,XXXXXXXXX,XXXXXXXXX,3087 Blue Harbour,Albuquerque,NM,87105,0,no
5906,Austin,Anderson,XXXXXXXXX,XXXXXXXXX,3360 Umber Bend,Canovanas,PR,729,0,no
5907,Mary,Proctor,XXXXXXXXX,XXXXXXXXX,9483 Old Bank,Caguas,PR,725,0,no
5908,Emily,Smith,XXXXXXXXX,XXXXXXXXX,8767 Thunder Corners,Austin,TX,78753,0,no
5909,Catherine,Owens,XXXXXXXXX,XXXXXXXXX,3760 Rocky Village,Caguas,PR,725,0,no
5910,Mary,Heath,XXXXXXXXX,XXXXXXXXX,7191 Jagged Avenue,Long Beach,CA,90813,33,yes
5911,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,9015 Little Sky Avenue,Burnsville,MN,55337,0,no
5912,Mary,Palmer,XXXXXXXXX,XXXXXXXXX,1066 Stony Bay,Tampa,FL,33624,0,no
5913,Cynthia,Daniel,XXXXXXXXX,XXXXXXXXX,1658 Rustic Elk Lane,Caguas,PR,725,0,no
5914,Nicholas,Smith,XXXXXXXXX,XXXXXXXXX,3907 Emerald Rise,Chicago,IL,60629,0,no
5915,Mary,Hamilton,XXXXXXXXX,XXXXXXXXX,690 Quaking By-pass,Lawrenceville,GA,30043,0,no
5916,Karen,Hicks,XXXXXXXXX,XXXXXXXXX,8110 Broad Passage,Hayward,CA,94541,0,no
5917,Ashley,Smith,XXXXXXXXX,XXXXXXXXX,4617 Sunny Range,Mchenry,IL,60050,0,no
5918,Jeffrey,Wright,XXXXXXXXX,XXXXXXXXX,7983 Velvet Beach,Caguas,PR,725,0,no
5919,Mary,Santiago,XXXXXXXXX,XXXXXXXXX,9632 Wishing Bend,Staten Island,NY,10306,0,no
5920,Dorothy,Smith,XXXXXXXXX,XXXXXXXXX,2926 Red Park,Chandler,AZ,85224,0,no
5921,Mary,Buchanan,XXXXXXXXX,XXXXXXXXX,2674 Bright Timber Gardens,Caguas,PR,725,0,no
5922,Sharon,Mercado,XXXXXXXXX,XXXXXXXXX,4958 Heather Panda Bank,Chicago,IL,60643,37,yes
5923,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7392 Pleasant Horse Orchard,Highland,CA,92346,0,no
5924,Virginia,Williams,XXXXXXXXX,XXXXXXXXX,905 Little Farms,Caguas,PR,725,30,yes
5925,Megan,Bennett,XXXXXXXXX,XXXXXXXXX,4411 Cinder Front,Hempstead,NY,11550,0,no
5926,Mary,Smith,XXXXXXXXX,XXXXXXXXX,599 Sleepy Townline,Granada Hills,CA,91344,0,no
5927,Christopher,Cooper,XXXXXXXXX,XXXXXXXXX,1112 Sunny Pond Wood,Caguas,PR,725,0,no
5928,Janice,Chavez,XXXXXXXXX,XXXXXXXXX,8354 Pleasant Timber Pathway,Oxnard,CA,93033,0,no
5929,Mary,Shepherd,XXXXXXXXX,XXXXXXXXX,18 Golden Point,Miami,FL,33186,0,no
5930,Sara,Smith,XXXXXXXXX,XXXXXXXXX,3298 Round Creek Expressway,Caguas,PR,725,0,no
5931,Mary,Herrera,XXXXXXXXX,XXXXXXXXX,4575 Thunder Dale,Compton,CA,90221,0,no
5932,Charles,Smith,XXXXXXXXX,XXXXXXXXX,1411 Umber View,Sun Valley,CA,91352,0,no
5933,Megan,Reyes,XXXXXXXXX,XXXXXXXXX,252 Sleepy Butterfly Line,Caguas,PR,725,0,no
5934,Mary,Summers,XXXXXXXXX,XXXXXXXXX,8233 Grand Beacon Boulevard,Newburgh,NY,12550,0,no
5935,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3481 Wishing Port,Philadelphia,PA,19148,30,yes
5936,Michael,Davis,XXXXXXXXX,XXXXXXXXX,5271 Quaking Deer Bend,Caguas,PR,725,0,no
5937,William,Costa,XXXXXXXXX,XXXXXXXXX,3930 Sunny Walk,San Sebastian,PR,685,13,yes
5938,Donna,Smith,XXXXXXXXX,XXXXXXXXX,651 Lazy Cape,Caguas,PR,725,0,no
5939,Shirley,Moore,XXXXXXXXX,XXXXXXXXX,2186 Easy Creek Key,Enfield,CT,6082,38,yes
5940,Mary,Hartman,XXXXXXXXX,XXXXXXXXX,456 Colonial Glen,Caguas,PR,725,0,no
5941,Douglas,Smith,XXXXXXXXX,XXXXXXXXX,1656 Honey Rise Village,Newark,OH,43055,0,no
5942,Walter,Perez,XXXXXXXXX,XXXXXXXXX,9420 Velvet Lagoon Trail,Philadelphia,PA,19145,46,yes
5943,Mary,Sherman,XXXXXXXXX,XXXXXXXXX,7004 Dewy Beacon Walk,Caguas,PR,725,24,yes
5944,Stephen,Smith,XXXXXXXXX,XXXXXXXXX,1102 Cozy Wynd,Elmhurst,NY,11373,37,yes
5945,Mary,Young,XXXXXXXXX,XXXXXXXXX,4208 Harvest Grounds,Morganton,NC,28655,0,no
5946,Daniel,Smith,XXXXXXXXX,XXXXXXXXX,4823 Golden Hollow,Caguas,PR,725,0,no
5947,Eric,Moyer,XXXXXXXXX,XXXXXXXXX,8416 Foggy Dale,Phoenix,AZ,85040,0,no
5948,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7773 Burning Village,Caguas,PR,725,0,no
5949,Ryan,Howell,XXXXXXXXX,XXXXXXXXX,5892 Grand Cloud Parade,Laguna Hills,CA,92653,0,no
5950,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2901 Sunny Cloud Line,Caguas,PR,725,33,yes
5951,Brenda,Oconnell,XXXXXXXXX,XXXXXXXXX,1453 Grand Rabbit Park,Phoenix,AZ,85032,0,no
5952,Jacob,Smith,XXXXXXXXX,XXXXXXXXX,263 Hazy Wharf,Clearfield,UT,84015,27,yes
5953,Mary,Sparks,XXXXXXXXX,XXXXXXXXX,3261 Heather Estates,Irwin,PA,15642,35,yes
5954,Amy,Smith,XXXXXXXXX,XXXXXXXXX,5407 Old Willow Townline,Caguas,PR,725,0,no
5955,Mildred,Burke,XXXXXXXXX,XXXXXXXXX,7627 Quaking Quail Acres,Carolina,PR,985,35,yes
5956,Mary,Buchanan,XXXXXXXXX,XXXXXXXXX,4566 Clear Willow Pike,Arlington,TX,76010,16,yes
5957,Harold,Smith,XXXXXXXXX,XXXXXXXXX,1726 Easy Highway,Caguas,PR,725,0,no
5958,Mary,Brown,XXXXXXXXX,XXXXXXXXX,4675 Cozy Way,Garden Grove,CA,92843,0,no
5959,Thomas,Humphrey,XXXXXXXXX,XXXXXXXXX,660 Indian Chase,Caguas,PR,725,0,no
5960,Margaret,Smith,XXXXXXXXX,XXXXXXXXX,2050 Rocky Quay,Round Rock,TX,78664,27,yes
5961,Kevin,Ruiz,XXXXXXXXX,XXXXXXXXX,6631 Tawny Panda Woods,Caguas,PR,725,0,no
5962,Jordan,Smith,XXXXXXXXX,XXXXXXXXX,7885 Colonial Mount,Fresno,CA,93727,0,no
5963,Johnny,Smith,XXXXXXXXX,XXXXXXXXX,7111 Indian Island Glade,Elk Grove,CA,95758,32,yes
5964,Mary,Brown,XXXXXXXXX,XXXXXXXXX,4297 Velvet Anchor Pike,Saint Louis,MO,63116,0,no
5965,Richard,Parker,XXXXXXXXX,XXXXXXXXX,1018 Colonial Nectar Subdivision,Caguas,PR,725,22,yes
5966,Joseph,Stone,XXXXXXXXX,XXXXXXXXX,6481 Clear Cider Falls,Fullerton,CA,92833,35,yes
5967,Matthew,Farmer,XXXXXXXXX,XXXXXXXXX,4271 Noble Island,Caguas,PR,725,0,no
5968,Deborah,Smith,XXXXXXXXX,XXXXXXXXX,8877 Little Anchor Maze,Campbell,CA,95008,0,no
5969,Adam,Hampton,XXXXXXXXX,XXXXXXXXX,5505 Grand Cloud Farm,Caguas,PR,725,0,no
5970,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2486 Pleasant Field,Manchester,CT,6040,0,no
5971,Philip,Johnson,XXXXXXXXX,XXXXXXXXX,8963 Hidden Panda Meadow,Caguas,PR,725,0,no
5972,Mary,Burton,XXXXXXXXX,XXXXXXXXX,921 Noble Grounds,Pomona,CA,91767,0,no
5973,Michael,Smith,XXXXXXXXX,XXXXXXXXX,8428 Honey Freeway,Caguas,PR,725,33,yes
5974,Harold,Weiss,XXXXXXXXX,XXXXXXXXX,2586 High Log Autoroute,Mcallen,TX,78501,24,yes
5975,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3137 Harvest Branch Road,Caguas,PR,725,39,yes
5976,William,Estrada,XXXXXXXXX,XXXXXXXXX,2584 Round Square,Glendale,AZ,85308,21,yes
5977,Amanda,Shaffer,XXXXXXXXX,XXXXXXXXX,633 Blue Bear Edge,Montebello,CA,90640,0,no
5978,Lauren,Smith,XXXXXXXXX,XXXXXXXXX,5365 Tawny Apple Limits,Dorchester Center,MA,2124,0,no
5979,Mary,Kerr,XXXXXXXXX,XXXXXXXXX,2199 Hazy Creek Farms,Vista,CA,92084,0,no
5980,Betty,Smith,XXXXXXXXX,XXXXXXXXX,3814 Thunder Rise,Caguas,PR,725,0,no
5981,Ronald,Williamson,XXXXXXXXX,XXXXXXXXX,398 Pleasant Mountain,Burnsville,MN,55337,0,no
5982,Sharon,Smith,XXXXXXXXX,XXXXXXXXX,7072 Noble Bear Gate,Caguas,PR,725,23,yes
5983,Mary,Anderson,XXXXXXXXX,XXXXXXXXX,2737 Pleasant Parade,New York,NY,10031,0,no
5984,Janet,Norton,XXXXXXXXX,XXXXXXXXX,896 Thunder Knoll,Dallas,TX,75216,0,no
5985,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8792 Crystal Sky Hollow,Caguas,PR,725,0,no
5986,Matthew,Rowe,XXXXXXXXX,XXXXXXXXX,5630 Tawny Circuit,Dallas,TX,75231,0,no
5987,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9795 Shady Pond Cove,Houston,TX,77015,30,yes
5988,Melissa,Miller,XXXXXXXXX,XXXXXXXXX,5434 Grand Common,Caguas,PR,725,0,no
5989,Kathleen,Becker,XXXXXXXXX,XXXXXXXXX,7236 Middle Gardens,Brooklyn,NY,11235,0,no
5990,Mary,Summers,XXXXXXXXX,XXXXXXXXX,1384 Pleasant Blossom Meadow,Mayaguez,PR,680,0,no
5991,Stephen,Smith,XXXXXXXXX,XXXXXXXXX,1643 Clear Jetty,Arlington,VA,22204,0,no
5992,Mary,Cross,XXXXXXXXX,XXXXXXXXX,3820 Iron Inlet,Caguas,PR,725,0,no
5993,Austin,Clayton,XXXXXXXXX,XXXXXXXXX,6491 Harvest Willow Pike,Carson,CA,90745,0,no
5994,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8589 Red Deer Circuit,Caguas,PR,725,0,no
5995,Emma,Foster,XXXXXXXXX,XXXXXXXXX,3183 Gentle Turnabout,Rosemead,CA,91770,0,no
5996,Mary,Smith,XXXXXXXXX,XXXXXXXXX,436 Honey Willow Knoll,Newark,OH,43055,0,no
5997,Jonathan,Jones,XXXXXXXXX,XXXXXXXXX,8775 Tawny Pony Cape,Lynn,MA,1902,0,no
5998,Mary,Cline,XXXXXXXXX,XXXXXXXXX,547 Harvest Dale Ledge,Caguas,PR,725,26,yes
5999,Randy,Smith,XXXXXXXXX,XXXXXXXXX,9174 Umber Robin Knoll,Cupertino,CA,95014,0,no
6000,Mary,Wilkins,XXXXXXXXX,XXXXXXXXX,3915 Iron Corner,Caguas,PR,725,0,no
6001,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,1987 Blue Crossing,Gardena,CA,90247,27,yes
6002,Nathan,Reyes,XXXXXXXXX,XXXXXXXXX,1230 Gentle Isle,Caguas,PR,725,21,yes
6003,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8477 Silent Subdivision,Hickory,NC,28601,0,no
6004,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5393 Umber Wynd,Caguas,PR,725,12,yes
6005,Emily,Alexander,XXXXXXXXX,XXXXXXXXX,5995 Dusty Highway,Victorville,CA,92392,0,no
6006,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4788 Quaking Stead,Lancaster,PA,17602,0,no
6007,Edward,Mitchell,XXXXXXXXX,XXXXXXXXX,7577 Quiet Towers,Caguas,PR,725,0,no
6008,Mary,Cervantes,XXXXXXXXX,XXXXXXXXX,3719 Burning Edge,Vega Baja,PR,693,0,no
6009,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4875 Dusty Key,Salt Lake City,UT,84119,0,no
6010,Nancy,Casey,XXXXXXXXX,XXXXXXXXX,9393 Easy Towers,Caguas,PR,725,0,no
6011,Phillip,Smith,XXXXXXXXX,XXXXXXXXX,8018 Cozy Deer Port,Decatur,GA,30032,0,no
6012,Mary,Mayo,XXXXXXXXX,XXXXXXXXX,3760 Rocky Village,Brooklyn,NY,11237,0,no
6013,Peter,Smith,XXXXXXXXX,XXXXXXXXX,9725 Cotton Forest,Caguas,PR,725,0,no
6014,Mary,Washington,XXXXXXXXX,XXXXXXXXX,4411 Cinder Front,Tucson,AZ,85706,28,yes
6015,Emily,Banks,XXXXXXXXX,XXXXXXXXX,431 Noble Dale Pines,Escondido,CA,92026,0,no
6016,Mary,Smith,XXXXXXXXX,XXXXXXXXX,588 Silent Ledge,Caguas,PR,725,0,no
6017,Juan,Wells,XXXXXXXXX,XXXXXXXXX,3089 Cotton Panda Bend,Wyandotte,MI,48192,0,no
6018,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8547 Misty Carrefour,Caguas,PR,725,0,no
6019,Martha,Chambers,XXXXXXXXX,XXXXXXXXX,9404 Crystal Island Acres,Laredo,TX,78046,0,no
6020,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6281 Wishing Sky Byway,Caguas,PR,725,44,yes
6021,Janice,Harrison,XXXXXXXXX,XXXXXXXXX,9623 Stony Bay,Bellflower,CA,90706,29,yes
6022,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6007 Velvet Maze,West Chester,PA,19380,0,no
6023,Shirley,Webb,XXXXXXXXX,XXXXXXXXX,1688 Middle Panda Plaza,Caguas,PR,725,0,no
6024,Jesse,Berry,XXXXXXXXX,XXXXXXXXX,6670 Clear Nook,Las Vegas,NV,89123,0,no
6025,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8734 Dewy Expressway,Caguas,PR,725,0,no
6026,Diana,Smith,XXXXXXXXX,XXXXXXXXX,4271 Indian Trail,Las Vegas,NV,89108,0,no
6027,Mary,Moore,XXXXXXXXX,XXXXXXXXX,9304 Emerald Oak Plaza,Hollister,CA,95023,0,no
6028,Elizabeth,Fritz,XXXXXXXXX,XXXXXXXXX,8063 Golden Street,Caguas,PR,725,0,no
6029,Donald,Smith,XXXXXXXXX,XXXXXXXXX,7706 Foggy Pine Wynd,Elmhurst,NY,11373,0,no
6030,Alexander,Adams,XXXXXXXXX,XXXXXXXXX,2681 Cinder By-pass,Brooklyn,NY,11230,0,no
6031,Mary,Nguyen,XXXXXXXXX,XXXXXXXXX,2828 Cozy Pines,Portland,OR,97206,41,yes
6032,Rose,Smith,XXXXXXXXX,XXXXXXXXX,7996 Tawny Diversion,Caguas,PR,725,0,no
6033,Mary,Pitts,XXXXXXXXX,XXXXXXXXX,8022 Hazy Bank,Chicago,IL,60620,0,no
6034,Cheryl,Smith,XXXXXXXXX,XXXXXXXXX,4291 Dewy Hickory Ramp,San Diego,CA,92114,0,no
6035,Mary,Craig,XXXXXXXXX,XXXXXXXXX,8081 Cozy Edge,Caguas,PR,725,0,no
6036,Barbara,Smith,XXXXXXXXX,XXXXXXXXX,938 Crystal Leaf Beach,Stafford,VA,22554,20,yes
6037,Dorothy,Carter,XXXXXXXXX,XXXXXXXXX,5652 Thunder Crossing,Tulare,CA,93274,0,no
6038,Sharon,Brooks,XXXXXXXXX,XXXXXXXXX,9526 Blue Manor,Plainfield,NJ,7060,0,no
6039,Theresa,Mills,XXXXXXXXX,XXXXXXXXX,4570 Red View Chase,Caguas,PR,725,0,no
6040,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8407 Umber Leaf Pointe,Trujillo Alto,PR,976,0,no
6041,Daniel,Woods,XXXXXXXXX,XXXXXXXXX,3760 Tawny Harbour,Caguas,PR,725,0,no
6042,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3570 Burning Pony Front,El Paso,TX,79912,0,no
6043,Amanda,Robinson,XXXXXXXXX,XXXXXXXXX,8772 Tawny Alley,Detroit,MI,48224,31,yes
6044,Megan,Fernandez,XXXXXXXXX,XXXXXXXXX,5050 Bright Pony Expressway,Caguas,PR,725,0,no
6045,Mary,Christensen,XXXXXXXXX,XXXXXXXXX,245 Hazy Dale,Bakersfield,CA,93306,0,no
6046,Brandon,Merritt,XXXXXXXXX,XXXXXXXXX,3361 Crystal Crescent,Denton,TX,76201,0,no
6047,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6175 Golden Glade,Garden Grove,CA,92843,24,yes
6048,Mary,Hanson,XXXXXXXXX,XXXXXXXXX,2585 Silent Autumn Landing,Caguas,PR,725,30,yes
6049,Patricia,Smith,XXXXXXXXX,XXXXXXXXX,7580 Sleepy Boulevard,Florissant,MO,63033,28,yes
6050,Rebecca,Arnold,XXXXXXXXX,XXXXXXXXX,8775 Wishing Pony Byway,Endicott,NY,13760,50,yes
6051,Gregory,Hoffman,XXXXXXXXX,XXXXXXXXX,2407 Gentle Woods,Ewa Beach,HI,96706,38,yes
6052,Mary,Harding,XXXXXXXXX,XXXXXXXXX,2456 Green Nook,Caguas,PR,725,0,no
6053,David,Smith,XXXXXXXXX,XXXXXXXXX,7588 High Way,Elmhurst,NY,11373,19,yes
6054,Richard,Reilly,XXXXXXXXX,XXXXXXXXX,8364 High Road,Los Angeles,CA,90047,0,no
6055,Carol,Smith,XXXXXXXXX,XXXXXXXXX,6174 Wishing Front,Caguas,PR,725,0,no
6056,Hannah,Flores,XXXXXXXXX,XXXXXXXXX,8187 Merry Pony Field,Virginia Beach,VA,23464,0,no
6057,Mary,Lyons,XXXXXXXXX,XXXXXXXXX,720 Iron Plaza,Brooklyn,NY,11216,24,yes
6058,Lauren,Smith,XXXXXXXXX,XXXXXXXXX,4079 Blue End,San Antonio,TX,78240,0,no
6059,Mary,Diaz,XXXXXXXXX,XXXXXXXXX,5408 Hidden Cider Forest,Caguas,PR,725,0,no
6060,Michael,Smith,XXXXXXXXX,XXXXXXXXX,726 Old Deer Carrefour,San Diego,CA,92129,0,no
6061,Mary,Powell,XXXXXXXXX,XXXXXXXXX,4204 Iron Hollow,Caguas,PR,725,0,no
